Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.8610023702693555e-07,-0.8861133549050132,success,7.578999999999999,110.52737444053916,world_52.world,5.3505720912236985,0.5
baseline,2,0,0.022936228010904582,-0.6299131568571817,success,7.411999999999999,110.41296084185444,world_52.world,5.3505720912236985,0.5
baseline,3,0,4.6082928072383377e-07,-0.7708782145219585,success,7.379999999999999,109.34902429208236,world_52.world,5.3505720912236985,0.5
baseline,4,0,0.01666707638871817,-0.9732143832298393,success,7.905000000000001,107.96033232322316,world_52.world,5.3505720912236985,0.5
baseline,5,0,0.01746767796171268,-1.1228807659113682,success,7.886000000000003,108.77088416737655,world_52.world,5.3505720912236985,0.5
baseline,6,0,4.6082928072383377e-07,-0.7335381302718698,success,7.393000000000001,108.82587457534645,world_52.world,5.3505720912236985,0.5
baseline,7,0,0.017241802913015986,-0.886654865172898,success,7.9780000000000015,109.48972663098154,world_52.world,5.3505720912236985,0.5
baseline,8,0,4.6948334766040015e-07,-0.5892441563757643,success,7.104000000000006,110.91479074673065,world_52.world,5.3505720912236985,0.5
baseline,9,0,4.504502475449336e-07,-0.7993444124517426,success,7.379000000000005,108.71559048810383,world_52.world,5.3505720912236985,0.5
baseline,10,0,0.012766377546222321,-0.8067343722260407,success,7.945999999999998,109.80163577718685,world_52.world,5.3505720912236985,0.5
baseline,11,0,4.629627486283571e-07,-0.609129868803807,success,7.201000000000008,111.7200552779527,world_52.world,5.3505720912236985,0.5
baseline,12,0,0.004525337318851892,-0.7797404055610812,success,7.430999999999997,109.44734220336107,world_52.world,5.3505720912236985,0.5
baseline,13,0,0.004587612574489645,-0.8128204866559872,success,7.390999999999991,108.5347939682706,world_52.world,5.3505720912236985,0.5
baseline,14,0,0.004386401584911585,-0.8246971082411836,success,7.828000000000003,109.1104863349934,world_52.world,5.3505720912236985,0.5
baseline,15,0,4.5248848303688553e-07,-0.7924095543924438,success,7.655000000000001,111.86481731158523,world_52.world,5.3505720912236985,0.5
baseline,16,0,4.4843029218372547e-07,-0.8756175122348162,success,7.583000000000013,111.03636690627746,world_52.world,5.3505720912236985,0.5
baseline,17,0,0.004464730149674041,-0.6858092092799846,success,7.574999999999989,111.72309713657542,world_52.world,5.3505720912236985,0.5
baseline,18,0,0.01785758131357977,-0.7727640955253079,success,7.626000000000005,111.80870673553943,world_52.world,5.3505720912236985,0.5
baseline,19,0,4.5248848303688553e-07,-0.9026448659176933,success,7.451999999999998,110.09136635870098,world_52.world,5.3505720912236985,0.5
baseline,20,0,0.021930253539362482,-0.7233539712145753,success,7.536999999999978,110.21739683140018,world_52.world,5.3505720912236985,0.5
