Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.134795255550077e-07,-0.5854175588573862,success,9.844000000000001,102.37520990080922,world_258.world,6.77694605364816,0.5
baseline,2,0,0.016666994444335184,-0.5020372836838821,success,10.064999999999998,100.30470530744606,world_258.world,6.77694605364816,0.5
baseline,3,0,3.333332222222593e-07,-0.9337972531587548,success,9.947999999999997,101.29686143932605,world_258.world,6.77694605364816,0.5
baseline,4,0,3.2362449073641083e-07,-0.8170819563803758,success,10.244,101.76308379374498,world_258.world,6.77694605364816,0.5
baseline,5,0,3.344480486795824e-07,-0.9193659214997049,success,10.086999999999996,101.52213214122585,world_258.world,6.77694605364816,0.5
baseline,6,0,3.2154330496999844e-07,-0.49994379190489263,success,10.286999999999999,101.7369008278414,world_258.world,6.77694605364816,0.5
baseline,7,0,3.344480486795824e-07,-0.632341840070119,success,9.715999999999994,101.81853715095127,world_258.world,6.77694605364816,0.5
baseline,8,0,3.378377237034718e-07,-0.4646221837538896,success,9.953000000000003,98.81055197060589,world_258.world,6.77694605364816,0.5
baseline,9,0,3.3898293593798786e-07,-0.6105558434629594,success,9.606000000000009,100.88869552103995,world_258.world,6.77694605364816,0.5
baseline,10,0,0.0033560391422687444,-0.6699420864351394,success,9.972999999999999,100.9647577752637,world_258.world,6.77694605364816,0.5
baseline,11,0,3.257327929209144e-07,-0.8540250615890352,success,10.192999999999998,101.49361944781754,world_258.world,6.77694605364816,0.5
baseline,12,0,0.0344830612905764,-0.7941265030002413,success,10.5,101.2779684179651,world_258.world,6.77694605364816,0.5
baseline,13,0,3.278687449610673e-07,-0.6901579693694431,success,10.09099999999998,100.1746925585445,world_258.world,6.77694605364816,0.5
baseline,14,0,0.019608163526743945,-0.48284188394990085,success,9.990000000000009,100.8120505419987,world_258.world,6.77694605364816,0.5
baseline,15,0,3.0864188004880247e-07,-0.47358337850765164,success,10.679000000000002,97.90297194567283,world_258.world,6.77694605364816,0.5
baseline,16,0,0.006644848290748078,-0.9395309308873495,success,10.031999999999982,101.98219102975227,world_258.world,6.77694605364816,0.5
baseline,17,0,0.04777100389458475,-0.5552633639043872,success,10.649000000000001,96.8115916038086,world_258.world,6.77694605364816,0.5
baseline,18,0,0.060000313333228895,-0.9949400186521233,success,10.054000000000002,97.64427693847803,world_258.world,6.77694605364816,0.5
baseline,19,0,3.344480486795824e-07,-0.4637449514320511,success,9.951999999999998,99.70037047500759,world_258.world,6.77694605364816,0.5
baseline,20,0,3.333332222222593e-07,-0.6907594182492727,success,9.939999999999998,98.57226933081,world_258.world,6.77694605364816,0.5
