Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,2.5445286146237624e-07,-3.6381932364363743,success,11.790999999999999,94.39382028101184,world_117.world,5.995445792364002,0.5
baseline,2,0,0.022670271367689832,-3.5988841748896605,success,12.979,91.89617165128186,world_117.world,5.995445792364002,0.46193433949949936
baseline,3,0,2.6385217312607574e-07,-3.667081556344026,success,12.119,92.88025014966418,world_117.world,5.995445792364002,0.49471456327782837
baseline,4,0,2.717390565926477e-07,-3.6444700911408425,success,11.667000000000002,93.38946657007179,world_117.world,5.995445792364002,0.5
baseline,5,0,0.026525457155051155,-3.724496814254179,success,12.527000000000001,91.87930584959554,world_117.world,5.995445792364002,0.47860188332114645
baseline,6,0,2.531644928697487e-07,-3.659917247653237,success,12.736999999999995,91.33113606358788,world_117.world,5.995445792364002,0.4707109831486225
baseline,7,0,0.02150563938020447,-3.67642827896561,success,12.069000000000003,93.29256971910701,world_117.world,5.995445792364002,0.49676408918419096
baseline,8,0,0.20560762512007008,-10.438608688800787,success,17.471999999999994,71.77856776912529,world_117.world,5.995445792364002,0.3431459359182695
baseline,9,0,0.3995272577390948,-47.64503082410287,success,28.980000000000004,27.827717945318938,world_117.world,5.995445792364002,0.20688218745217396
baseline,10,0,2.577318923371412e-07,-3.7699828929906616,success,12.710000000000008,90.4029882524002,world_117.world,5.995445792364002,0.47171091993422487
baseline,11,0,0.030457098868756634,-3.766735979339996,success,12.572000000000003,93.96756748864433,world_117.world,5.995445792364002,0.4768887839933186
baseline,12,0,0.1900001619999676,-10.326349347855343,success,16.761000000000024,75.60812536357136,world_117.world,5.995445792364002,0.3577021533538568
baseline,13,0,0.0025318980931903563,-3.5398596466354815,success,12.609000000000009,89.48409273873303,world_117.world,5.995445792364002,0.47548939585724465
baseline,14,0,0.010444122599445797,-3.7371834652164666,success,12.451999999999998,90.92289628128148,world_117.world,5.995445792364002,0.4814845641153231
baseline,15,0,0.012853724202127454,-3.9550476108472585,success,12.531000000000006,92.6689740629009,world_117.world,5.995445792364002,0.47844910959731857
baseline,16,0,2.710026365846514e-07,-3.832438591391919,success,12.189999999999998,93.00024017603837,world_117.world,5.995445792364002,0.4918331248863005
baseline,17,0,2.785514544424918e-07,-3.483461682043441,success,11.671999999999997,94.49473131756591,world_117.world,5.995445792364002,0.5
baseline,18,0,2.770082335157248e-07,-3.796876676799784,success,11.715000000000003,93.43463234378493,world_117.world,5.995445792364002,0.5
baseline,19,0,0.1342283816043889,-4.013009574501485,success,14.571000000000026,84.56612783981444,world_117.world,5.995445792364002,0.41146426411117915
baseline,20,0,2.6455019456344064e-07,-3.7905819141993375,success,12.149999999999977,92.6807004088075,world_117.world,5.995445792364002,0.49345232858963073
