Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.2194075023597036e-07,-0.8653859878560229,success,8.226999999999999,107.55044940284644,world_291.world,6.052692103026065,0.5
baseline,2,0,3.7037023319621e-07,-1.0956533368668082,success,9.328,102.45069307671284,world_291.world,6.052692103026065,0.5
baseline,3,0,4.2735024472211767e-07,-1.0005761667390043,success,8.091000000000001,108.35525384248065,world_291.world,6.052692103026065,0.5
baseline,4,0,0.020243311642383948,-0.998097787390734,success,8.522999999999996,106.43753026536614,world_291.world,6.052692103026065,0.5
baseline,5,0,0.0040987688119799946,-1.0249179314902497,success,8.375999999999998,105.70057881833024,world_291.world,6.052692103026065,0.5
baseline,6,0,4.255317338162835e-07,-1.1340077902283676,success,7.946999999999996,106.78259380904298,world_291.world,6.052692103026065,0.5
baseline,7,0,4.048581356849653e-07,-1.0571977800214887,success,8.528000000000006,105.09813610415551,world_291.world,6.052692103026065,0.5
baseline,8,0,0.027027402692122515,-1.0217571956341387,success,8.986999999999995,106.89846067279935,world_291.world,6.052692103026065,0.5
baseline,9,0,4.016062644151549e-07,-1.085043441475174,success,8.556999999999988,107.42539861512498,world_291.world,6.052692103026065,0.5
baseline,10,0,3.690035538732274e-07,-1.0682971219411608,success,9.438999999999993,103.38710228781316,world_291.world,6.052692103026065,0.5
baseline,11,0,0.043478638941249426,-1.0304210645638558,success,8.960000000000008,107.3134239773849,world_291.world,6.052692103026065,0.5
baseline,12,0,4.366810320170166e-07,-1.0269149264019297,success,8.097999999999999,108.4567539789785,world_291.world,6.052692103026065,0.5
baseline,13,0,0.02583061777467979,-0.9266190078030172,success,9.040999999999997,107.02402317211934,world_291.world,6.052692103026065,0.5
baseline,14,0,3.99999840000064e-07,-0.9106155618876766,success,8.545999999999992,106.90041273198446,world_291.world,6.052692103026065,0.5
baseline,15,0,0.021008814702178694,-0.9048797695019736,success,8.352000000000004,107.37270663893699,world_291.world,6.052692103026065,0.5
baseline,16,0,3.9370063240132585e-07,-0.8985007047426644,success,8.810000000000002,104.35679970669828,world_291.world,6.052692103026065,0.5
baseline,17,0,0.030769603550152482,-1.1145815069746974,success,8.913999999999987,107.65573390399143,world_291.world,6.052692103026065,0.5
baseline,18,0,4.237286340132907e-07,-1.0580770412092753,success,8.094999999999999,107.9601092674956,world_291.world,6.052692103026065,0.5
baseline,19,0,0.01687805195018905,-1.0200605954207096,success,8.390999999999991,107.80635159006296,world_291.world,6.052692103026065,0.5
baseline,20,0,0.003846536982101161,-0.9777084737734169,success,8.853000000000009,104.57324897109885,world_291.world,6.052692103026065,0.5
