Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.1249990234378054e-07,-0.9072391278119838,success,10.137999999999998,100.96997190909431,world_112.world,5.972018083656804,0.5
baseline,2,0,0.03503215444835846,-1.1829100762118114,success,10.549000000000003,98.81856345991172,world_112.world,5.972018083656804,0.5
baseline,3,0,3.344480486795824e-07,-0.7071911367083028,success,9.86,100.85452105455306,world_112.world,5.972018083656804,0.5
baseline,4,0,0.00949398433734673,-0.7010075515716929,success,10.368000000000002,100.78534626586058,world_112.world,5.972018083656804,0.5
baseline,5,0,3.115263827020615e-07,-0.7518760732944786,success,10.610999999999997,98.80016314288521,world_112.world,5.972018083656804,0.5
baseline,6,0,3.484319343442738e-07,-0.6049200674959503,success,9.645000000000003,101.65274190551867,world_112.world,5.972018083656804,0.5
baseline,7,0,0.015823096258513844,-1.2678943322280658,success,10.482,99.57467029294139,world_112.world,5.972018083656804,0.5
baseline,8,0,0.0032261279915716157,-1.4561083206104968,success,10.388000000000005,99.04015049219774,world_112.world,5.972018083656804,0.5
baseline,9,0,0.016666994444335184,-0.7308179644859756,success,9.955999999999989,101.87777050956257,world_112.world,5.972018083656804,0.5
baseline,10,0,0.06687927806392419,-0.7210762948357353,success,10.550999999999988,99.40775938849039,world_112.world,5.972018083656804,0.5
baseline,11,0,0.012820829224093198,-0.7261557434738444,success,10.356000000000009,101.11718155317388,world_112.world,5.972018083656804,0.5
baseline,12,0,3.3557035719115533e-07,-1.0453330319993088,success,10.170000000000002,99.96469706292912,world_112.world,5.972018083656804,0.5
baseline,13,0,0.032154652040304814,-0.8662505540420161,success,10.411000000000001,101.56938053431782,world_112.world,5.972018083656804,0.5
baseline,14,0,3.378377237034718e-07,-1.3673548736082761,success,9.641999999999996,101.36787208030853,world_112.world,5.972018083656804,0.5
baseline,15,0,0.016286965378838638,-0.7604347367435076,success,10.40100000000001,100.98643322358748,world_112.world,5.972018083656804,0.5
baseline,16,0,0.006734341166888497,-1.578586782309469,success,10.115999999999985,101.44302789459407,world_112.world,5.972018083656804,0.5
baseline,17,0,3.3003289437858277e-07,-1.5689985529663162,success,10.09899999999999,100.6868696624779,world_112.world,5.972018083656804,0.5
baseline,18,0,0.033742627686310527,-0.7762509527935018,success,10.61699999999999,101.49184523368328,world_112.world,5.972018083656804,0.5
baseline,19,0,0.009772309520420353,-1.2916501503884814,success,10.14700000000002,101.45392767334616,world_112.world,5.972018083656804,0.5
baseline,20,0,3.134795255550077e-07,-1.5343852018954387,success,10.73599999999999,99.7356023856714,world_112.world,5.972018083656804,0.5
