Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.0303021120296636e-07,-1.2111653798237723,success,10.15,101.09213535339445,world_234.world,5.374937509758025,0.5
baseline,2,0,3.2362449073641083e-07,-0.8884502799506818,success,10.232,101.35394661085463,world_234.world,5.374937509758025,0.5
baseline,3,0,3.2362449073641083e-07,-1.136637986717179,success,10.153000000000002,100.23548265307727,world_234.world,5.374937509758025,0.5
baseline,4,0,0.009202757913264446,-0.9955326605468005,success,10.512,99.0663795383592,world_234.world,5.374937509758025,0.5
baseline,5,0,0.012779868121447885,-1.2051898697753012,success,10.482,100.19058959223796,world_234.world,5.374937509758025,0.5
baseline,6,0,3.257327929209144e-07,-1.0211411020986556,success,10.150999999999996,101.60230133716962,world_234.world,5.374937509758025,0.5
baseline,7,0,3.174602166792963e-07,-0.997156042866616,success,10.15400000000001,99.52720333964785,world_234.world,5.374937509758025,0.5
baseline,8,0,3.105589097643138e-07,-1.2025558718314482,success,10.438000000000002,97.2347862535774,world_234.world,5.374937509758025,0.5
baseline,9,0,3.267972788244187e-07,-0.7945782958885867,success,9.962000000000003,98.08316863737807,world_234.world,5.374937509758025,0.5
baseline,10,0,0.003154888594672368,-1.0508334123039764,success,10.460999999999999,100.4499334640019,world_234.world,5.374937509758025,0.5
baseline,11,0,3.267972788244187e-07,-1.3378773083872662,success,10.068999999999988,99.51155556797752,world_234.world,5.374937509758025,0.5
baseline,12,0,0.01661162238816532,-0.9381369397933387,success,9.986999999999995,99.75763888870088,world_234.world,5.374937509758025,0.5
baseline,13,0,0.0032790153183556337,-0.8142105641246766,success,9.943000000000012,98.71704902509155,world_234.world,5.374937509758025,0.5
baseline,14,0,0.012500308593653565,-0.8796165902800033,success,10.555999999999983,99.87556200906468,world_234.world,5.374937509758025,0.5
baseline,15,0,3.257327929209144e-07,-1.1196910840921592,success,10.107999999999976,101.28133916735663,world_234.world,5.374937509758025,0.5
baseline,16,0,0.037037334247736343,-1.2554815944847955,success,10.511000000000024,100.49325095508242,world_234.world,5.374937509758025,0.5
baseline,17,0,0.01666693981473894,-1.1747219149049686,success,11.433999999999997,95.31839294962374,world_234.world,5.374937509758025,0.47008374232622235
baseline,18,0,0.015480180965888246,-1.1792298661836556,success,10.540999999999997,99.67457754198568,world_234.world,5.374937509758025,0.5
baseline,19,0,0.044872101002531736,-1.1539498662062384,success,10.185999999999979,98.60842967899741,world_234.world,5.374937509758025,0.5
baseline,20,0,3.267972788244187e-07,-0.9874468399351674,success,10.060000000000002,98.43679090078902,world_234.world,5.374937509758025,0.5
