Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.3859629886127246e-07,-0.2745358599688952,success,7.141000000000002,111.66171709815112,world_128.world,5.548835873896185,0.5
baseline,2,0,0.03167464630106502,-0.28871936439674395,success,7.378,111.07754896569645,world_128.world,5.548835873896185,0.5
baseline,3,0,0.02690626596131571,-0.20685136407995297,success,7.468,111.32958170687512,world_128.world,5.548835873896185,0.5
baseline,4,0,0.013889345421599343,-0.27159391727710913,success,7.41,111.60743553826102,world_128.world,5.548835873896185,0.5
baseline,5,0,0.02765021767271075,-0.22304569801920868,success,7.364000000000004,111.55784626957157,world_128.world,5.548835873896185,0.5
baseline,6,0,0.02690626596131571,-0.2137344699197284,success,7.422000000000004,111.30267596388046,world_128.world,5.548835873896185,0.5
baseline,7,0,0.013889345421599343,-0.28048620146668046,success,7.324000000000005,111.12828073083017,world_128.world,5.548835873896185,0.5
baseline,8,0,0.014084969913159665,-0.31795317712103144,success,7.314000000000007,110.15613285091663,world_128.world,5.548835873896185,0.5
baseline,9,0,0.004608753636519062,-0.2490642612168769,success,7.313999999999993,110.76370767914199,world_128.world,5.548835873896185,0.5
baseline,10,0,0.00450495292569688,-0.3045394547391247,success,7.408000000000001,110.37228514319884,world_128.world,5.548835873896185,0.5
baseline,11,0,4.784686705891528e-07,-0.3799770486748422,success,7.082999999999998,111.43581057926247,world_128.world,5.548835873896185,0.5
baseline,12,0,0.004587612574489645,-0.30552649884477084,success,7.369,109.54982143297843,world_128.world,5.548835873896185,0.5
baseline,13,0,4.807689996302887e-07,-0.27830279545895803,success,6.986999999999995,110.78469959708946,world_128.world,5.548835873896185,0.5
baseline,14,0,0.013761920292697113,-0.3234776123002303,success,7.365000000000009,110.52157449546789,world_128.world,5.548835873896185,0.5
baseline,15,0,4.807689996302887e-07,-0.40691640911088517,success,7.049999999999997,111.71747973116751,world_128.world,5.548835873896185,0.5
baseline,16,0,0.0179376601176412,-0.21863931157138744,success,7.457000000000008,111.42057547153183,world_128.world,5.548835873896185,0.5
baseline,17,0,0.01363681198326728,-0.26040067585090865,success,7.320000000000007,110.6479849700761,world_128.world,5.548835873896185,0.5
baseline,18,0,4.878046400952976e-07,-0.2392981816525929,success,6.914000000000016,110.57877689463788,world_128.world,5.548835873896185,0.5
baseline,19,0,0.004762378684581578,-0.19145359046730168,success,7.431999999999988,111.41285727937802,world_128.world,5.548835873896185,0.5
baseline,20,0,4.6948334766040015e-07,-0.2853237713714893,success,7.155000000000001,112.2187772184441,world_128.world,5.548835873896185,0.5
