Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.5871538591037344e-07,-1.2604582291803195,success,7.461000000000002,109.83798605909283,world_226.world,5.431889056649747,0.5
baseline,2,0,4.424776803196105e-07,-1.6479609578400438,success,7.908000000000001,109.34955342950738,world_226.world,5.431889056649747,0.5
baseline,3,0,4.830915540620512e-07,-1.3755343880390796,success,7.466999999999999,109.62725057162464,world_226.world,5.431889056649747,0.5
baseline,4,0,0.013333771851656956,-1.4355243576602692,success,7.804000000000002,109.6578169665292,world_226.world,5.431889056649747,0.5
baseline,5,0,0.018018460352044886,-1.2794674218704636,success,7.878999999999998,109.54147119036001,world_226.world,5.431889056649747,0.5
baseline,6,0,4.629627486283571e-07,-1.1353548483023759,success,7.481000000000002,110.14255231957296,world_226.world,5.431889056649747,0.5
baseline,7,0,0.012397102315246978,-1.5773172857391522,success,8.311,107.47715782187652,world_226.world,5.431889056649747,0.5
baseline,8,0,0.04405328455802442,-1.0878687154305013,success,7.859999999999999,110.36356252536658,world_226.world,5.431889056649747,0.5
baseline,9,0,0.03539865690324916,-1.2713307001296739,success,7.803999999999988,109.37643480012207,world_226.world,5.431889056649747,0.5
baseline,10,0,4.424776803196105e-07,-1.380666431643347,success,7.774000000000001,109.38622728625643,world_226.world,5.431889056649747,0.5
baseline,11,0,0.009259717935315772,-1.3752732872624704,success,7.763999999999996,108.76854614249876,world_226.world,5.431889056649747,0.5
baseline,12,0,0.013158327562137036,-1.2792469446498858,success,7.797000000000011,109.11879140120087,world_226.world,5.431889056649747,0.5
baseline,13,0,0.012712282749032734,-1.5951612780069677,success,8.301000000000002,108.66065300025443,world_226.world,5.431889056649747,0.5
baseline,14,0,4.878046400952976e-07,-1.3388448015421408,success,7.4410000000000025,109.72140114496682,world_226.world,5.431889056649747,0.5
baseline,15,0,0.009259717935315772,-1.2644821396643227,success,7.863000000000014,108.51737838506784,world_226.world,5.431889056649747,0.5
baseline,16,0,4.6511606273671504e-07,-1.3218035423379761,success,7.443999999999988,110.07487215093855,world_226.world,5.431889056649747,0.5
baseline,17,0,0.018518972907882913,-1.2414063300207736,success,7.800000000000011,109.54447141401536,world_226.world,5.431889056649747,0.5
baseline,18,0,0.004630090449032199,-1.1725685848599614,success,7.789999999999992,108.83248824681273,world_226.world,5.431889056649747,0.5
baseline,19,0,4.784686705891528e-07,-1.3114447399448732,success,7.414999999999992,109.61894306220299,world_226.world,5.431889056649747,0.5
baseline,20,0,4.6082928072383377e-07,-1.1848595993130886,success,7.810999999999979,108.38063463022483,world_226.world,5.431889056649747,0.5
