Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.174602166792963e-07,-1.9576510604081305,success,9.71,102.39525650331467,world_177.world,6.63198546263174,0.5
baseline,2,0,0.013652213770575506,-2.459053022710901,success,10.061,99.97923875618056,world_177.world,6.63198546263174,0.5
baseline,3,0,3.54609803329857e-07,-2.3191783876460055,success,9.527999999999999,102.2150684775032,world_177.world,6.63198546263174,0.5
baseline,4,0,3.484319343442738e-07,-1.7120688321693183,success,9.708000000000006,102.08653920064943,world_177.world,6.63198546263174,0.5
baseline,5,0,0.007067488668731921,-2.291465611667985,success,9.448999999999998,102.87968246969747,world_177.world,6.63198546263174,0.5
baseline,6,0,3.2362449073641083e-07,-2.315517061652929,success,10.333000000000006,97.23882190855937,world_177.world,6.63198546263174,0.5
baseline,7,0,0.01269872612738853,-1.9682201421859808,success,10.513999999999996,98.89499083470297,world_177.world,6.63198546263174,0.5
baseline,8,0,0.03630394841453848,-1.683964528211754,success,10.132999999999996,100.58221518392152,world_177.world,6.63198546263174,0.5
baseline,9,0,0.003496851924177649,-1.775809769862129,success,9.510000000000005,101.78604932119305,world_177.world,6.63198546263174,0.5
baseline,10,0,3.5714272959188236e-07,-2.7198168962591565,success,9.204999999999998,103.26983430725426,world_177.world,6.63198546263174,0.5
baseline,11,0,3.4364249359364486e-07,-2.084971098742413,success,9.899000000000001,98.58644926982757,world_177.world,6.63198546263174,0.5
baseline,12,0,0.019933880420637734,-2.2122860758926,success,10.039000000000001,102.34565843280686,world_177.world,6.63198546263174,0.5
baseline,13,0,0.02542400411751296,-2.3505426154031714,success,12.019999999999996,94.62757994323553,world_177.world,6.63198546263174,0.5
baseline,14,0,3.484319343442738e-07,-1.8298656607296173,success,9.697000000000003,102.64867245810647,world_177.world,6.63198546263174,0.5
baseline,15,0,0.03767156244124574,-2.6165871452909584,success,9.861000000000018,103.74912224566276,world_177.world,6.63198546263174,0.5
baseline,16,0,3.3003289437858277e-07,-1.89771011492016,success,10.065000000000026,99.71798451751977,world_177.world,6.63198546263174,0.5
baseline,17,0,3.344480486795824e-07,-2.1936350230402057,success,9.960000000000008,100.69219587439615,world_177.world,6.63198546263174,0.5
baseline,18,0,3.5335676559831607e-07,-2.0787785343121983,success,9.620000000000005,101.70888424013617,world_177.world,6.63198546263174,0.5
baseline,19,0,3.54609803329857e-07,-2.4945305335099053,success,9.470000000000027,101.67570935250052,world_177.world,6.63198546263174,0.5
baseline,20,0,0.019292919841504875,-1.9031704026323644,success,10.513000000000005,100.66193034685077,world_177.world,6.63198546263174,0.5
