Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,2.85714204081656e-07,-1.975369480066072,success,10.78,98.68735313252355,world_157.world,6.21686798386368,0.5
baseline,2,0,0.012048490346840256,-2.7106556277439973,success,10.98,96.48219775193581,world_157.world,6.21686798386368,0.5
baseline,3,0,0.054131323609309515,-1.9394335619090948,success,11.532999999999998,93.65247606492336,world_157.world,6.21686798386368,0.5
baseline,4,0,0.006173146242856099,-1.8953129192814646,success,10.894999999999996,97.81712403277439,world_157.world,6.21686798386368,0.5
baseline,5,0,3.225805411030513e-07,-2.591776340952667,success,10.663999999999994,98.70271320488229,world_157.world,6.21686798386368,0.5
baseline,6,0,0.08381529369500183,-2.603199460822539,success,11.567999999999998,97.5041667709122,world_157.world,6.21686798386368,0.5
baseline,7,0,0.009063743485273872,-1.8215514212905892,success,11.080999999999989,96.46118521214406,world_157.world,6.21686798386368,0.5
baseline,8,0,0.009464034869389633,-1.761629338433848,success,10.646,97.38475168114586,world_157.world,6.21686798386368,0.5
baseline,9,0,0.009118842213117869,-2.177311873658222,success,11.058000000000007,96.81126037790361,world_157.world,6.21686798386368,0.5
baseline,10,0,0.021672129513272596,-2.12779325098455,success,10.593000000000004,97.94467792429396,world_157.world,6.21686798386368,0.5
baseline,11,0,0.009346103007444548,-1.8934133828822952,success,10.936000000000007,97.458060408606,world_157.world,6.21686798386368,0.5
baseline,12,0,0.041916454516031584,-2.531484861736539,success,11.182999999999993,96.69848378253195,world_157.world,6.21686798386368,0.5
baseline,13,0,0.04747802745459126,-2.457719588628379,success,11.253000000000014,96.12390922981957,world_157.world,6.21686798386368,0.5
baseline,14,0,0.2992482256769586,-22.473925981202314,success,23.200000000000017,48.94407303917099,world_157.world,6.21686798386368,0.26796844758033084
baseline,15,0,0.0063495217938026064,-1.9089198959565503,success,10.675999999999988,99.24897301860655,world_157.world,6.21686798386368,0.5
baseline,16,0,0.024615684733635467,-1.699796515698978,success,11.046999999999997,96.93537170032837,world_157.world,6.21686798386368,0.5
baseline,17,0,0.021341761786048238,-2.5065858626048936,success,10.99799999999999,96.38990396088667,world_157.world,6.21686798386368,0.5
baseline,18,0,0.027692606863813272,-2.125603644715823,success,10.978999999999985,97.12168250933064,world_157.world,6.21686798386368,0.5
baseline,19,0,0.003039816705222886,-2.437360574887247,success,10.971000000000004,98.54608108753905,world_157.world,6.21686798386368,0.5
baseline,20,0,3.1645559605835573e-07,-1.6275190476218224,success,10.697000000000003,98.63756473800268,world_157.world,6.21686798386368,0.5
