Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.048581356849653e-07,-0.7045195326968754,success,7.061999999999999,110.96270059389245,world_145.world,5.446357976248009,0.5
baseline,2,0,0.004608753636519062,-0.6985464386062167,success,7.332999999999998,110.07835744813639,world_145.world,5.446357976248009,0.5
baseline,3,0,4.672895012665882e-07,-0.5402206047581967,success,7.0539999999999985,111.27397926938917,world_145.world,5.446357976248009,0.5
baseline,4,0,0.01363681198326728,-0.7049867505347008,success,7.363999999999997,110.72532666979097,world_145.world,5.446357976248009,0.5
baseline,5,0,4.5871538591037344e-07,-0.6829679046897477,success,7.222000000000001,111.91294426884558,world_145.world,5.446357976248009,0.5
baseline,6,0,0.02212432649366084,-0.6710111476743336,success,7.382999999999996,110.09386064282367,world_145.world,5.446357976248009,0.5
baseline,7,0,0.004545907024587716,-0.6293997759726414,success,7.457999999999998,109.70995189482159,world_145.world,5.446357976248009,0.5
baseline,8,0,0.04035917472682748,-0.7840397439403334,success,7.535999999999994,111.62596314092927,world_145.world,5.446357976248009,0.5
baseline,9,0,4.329002454977292e-07,-0.8336108520292798,success,7.521000000000001,110.17719511296582,world_145.world,5.446357976248009,0.5
baseline,10,0,0.013100867641542516,-0.6036437533643864,success,7.509,111.81245677530433,world_145.world,5.446357976248009,0.5
baseline,11,0,4.784686705891528e-07,-0.5733358611454933,success,7.074999999999989,111.69305723725206,world_145.world,5.446357976248009,0.5
baseline,12,0,0.014218476673707738,-0.7165323254379805,success,7.459000000000003,111.58690876303748,world_145.world,5.446357976248009,0.5
baseline,13,0,0.017621578140273944,-0.600130427978711,success,7.403000000000006,109.9312857457133,world_145.world,5.446357976248009,0.5
baseline,14,0,0.004464730149674041,-0.733486187639851,success,7.4269999999999925,110.52717299810223,world_145.world,5.446357976248009,0.5
baseline,15,0,4.629627486283571e-07,-0.6859702512288824,success,7.091000000000008,111.627286813908,world_145.world,5.446357976248009,0.5
baseline,16,0,0.01339329759227786,-0.6380662574626027,success,7.402999999999992,110.5966331819059,world_145.world,5.446357976248009,0.5
baseline,17,0,0.02232186503488168,-0.6911832650161319,success,7.420999999999992,110.52204838156639,world_145.world,5.446357976248009,0.5
baseline,18,0,4.5871538591037344e-07,-0.7072790630005097,success,7.533999999999992,111.88344080291867,world_145.world,5.446357976248009,0.5
baseline,19,0,4.830915540620512e-07,-0.8615200746106514,success,7.062000000000012,111.02459736791107,world_145.world,5.446357976248009,0.5
baseline,20,0,0.00450495292569688,-0.6685615350480121,success,7.295999999999992,110.18148432172515,world_145.world,5.446357976248009,0.5
