Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.802279923087482e-07,-0.19050711065991324,success,7.597000000000001,110.31098721477069,world_139.world,5.133882352907228,0.5
baseline,2,0,0.024590563692391928,-0.1951287220910391,success,7.968000000000002,110.32475410987544,world_139.world,5.133882352907228,0.5
baseline,3,0,4.329002454977292e-07,-0.31522770950397566,success,7.594999999999999,110.21151451127415,world_139.world,5.133882352907228,0.5
baseline,4,0,0.004167081597049335,-0.19887329383339625,success,7.791999999999998,108.41575071602927,world_139.world,5.133882352907228,0.5
baseline,5,0,0.020080714827022155,-0.13622248880237536,success,7.914999999999999,110.61154891689588,world_139.world,5.133882352907228,0.5
baseline,6,0,4.424776803196105e-07,-0.207790662216485,success,7.550000000000004,110.60809908050584,world_139.world,5.133882352907228,0.5
baseline,7,0,4.366810320170166e-07,-0.4284306326960542,success,7.5589999999999975,109.09390457196491,world_139.world,5.133882352907228,0.5
baseline,8,0,4.115224643940476e-07,-0.24523195448681256,success,7.897999999999996,108.21749789996392,world_139.world,5.133882352907228,0.5
baseline,9,0,4.3103429696797547e-07,-0.23100887847893,success,7.465000000000003,109.41570735292501,world_139.world,5.133882352907228,0.5
baseline,10,0,0.01090945057838161,-0.4688237188798319,success,8.979,105.3753417425277,world_139.world,5.133882352907228,0.5
baseline,11,0,4.329002454977292e-07,-0.35005191725936335,success,7.575000000000003,109.2674568959192,world_139.world,5.133882352907228,0.5
baseline,12,0,0.004202099074748288,-0.3478924781079648,success,7.891999999999996,107.5454727900359,world_139.world,5.133882352907228,0.5
baseline,13,0,4.255317338162835e-07,-0.1963021162349227,success,7.608999999999995,110.82788942523044,world_139.world,5.133882352907228,0.5
baseline,14,0,0.036735087046903245,-0.12774399184119686,success,7.879000000000005,110.87792716370902,world_139.world,5.133882352907228,0.5
baseline,15,0,0.020161685418675232,-0.1972325872044045,success,7.903000000000006,110.85815892881426,world_139.world,5.133882352907228,0.5
baseline,16,0,4.366810320170166e-07,-0.12719994762045353,success,7.5789999999999935,110.49151434946417,world_139.world,5.133882352907228,0.5
baseline,17,0,0.03238905571293291,-0.404280950202448,success,7.942000000000007,109.81926919428872,world_139.world,5.133882352907228,0.5
baseline,18,0,0.02800038879984448,-0.17646678474499466,success,7.959000000000003,110.76701404526702,world_139.world,5.133882352907228,0.5
baseline,19,0,4.3478241965981756e-07,-0.3086703978116815,success,7.475999999999999,109.04237177745455,world_139.world,5.133882352907228,0.5
baseline,20,0,4.0322564386062747e-07,-0.4920403827681215,success,7.900999999999982,105.76368261425492,world_139.world,5.133882352907228,0.5
