Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.255317338162835e-07,-0.9662872531226573,success,7.634,111.64731331849323,world_8.world,5.620902548274453,0.5
baseline,2,0,0.004444886913383594,-1.0783476437472375,success,7.520999999999997,111.15775396746925,world_8.world,5.620902548274453,0.5
baseline,3,0,4.7169789070854215e-07,-0.9066580111773833,success,7.488999999999997,110.74227611309277,world_8.world,5.620902548274453,0.5
baseline,4,0,0.02608737996200871,-0.9504979611536922,success,7.800000000000004,110.60511350092901,world_8.world,5.620902548274453,0.5
baseline,5,0,0.03030345008508654,-0.985872714637491,success,7.8729999999999976,110.64866846572087,world_8.world,5.620902548274453,0.5
baseline,6,0,0.04803535020290384,-0.8996318254504884,success,7.871000000000002,111.04986594512971,world_8.world,5.620902548274453,0.5
baseline,7,0,4.504502475449336e-07,-1.0732029630847846,success,7.552999999999997,111.24137265893498,world_8.world,5.620902548274453,0.5
baseline,8,0,0.04255359891336216,-0.9161193274685033,success,7.977999999999994,111.53391905265596,world_8.world,5.620902548274453,0.5
baseline,9,0,4.6082928072383377e-07,-1.0191801436004302,success,7.563000000000002,110.63806699939718,world_8.world,5.620902548274453,0.5
baseline,10,0,0.022421963039478455,-0.9369489441524512,success,7.816999999999993,110.8074299336103,world_8.world,5.620902548274453,0.5
baseline,11,0,4.7169789070854215e-07,-0.9411192353521675,success,7.468999999999994,110.94974230920654,world_8.world,5.620902548274453,0.5
baseline,12,0,0.043290457450018416,-1.0011990723441428,success,7.856999999999999,110.79608716332659,world_8.world,5.620902548274453,0.5
baseline,13,0,0.052402160523074004,-0.9456227083678554,success,7.882000000000005,111.71813384659505,world_8.world,5.620902548274453,0.5
baseline,14,0,4.7619024943321456e-07,-1.0878560003910027,success,7.549999999999997,110.95498161204371,world_8.world,5.620902548274453,0.5
baseline,15,0,0.04366853988273368,-0.9760146827375829,success,7.876999999999995,111.36878364748324,world_8.world,5.620902548274453,0.5
baseline,16,0,4.7169789070854215e-07,-0.9081289275110139,success,7.5090000000000146,110.94444132648013,world_8.world,5.620902548274453,0.5
baseline,17,0,0.03211053572911205,-1.0589724266146006,success,7.801000000000016,110.83006879170259,world_8.world,5.620902548274453,0.5
baseline,18,0,0.04405328455802442,-1.040501659096149,success,7.853000000000009,110.80267844061457,world_8.world,5.620902548274453,0.5
baseline,19,0,0.014151408419146973,-0.9239492527460914,success,7.618000000000023,111.64359282098056,world_8.world,5.620902548274453,0.5
baseline,20,0,4.629627486283571e-07,-0.9894259087977626,success,7.51400000000001,108.63382022024427,world_8.world,5.620902548274453,0.5
