Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.134795255550077e-07,-2.0019187466923865,success,9.706000000000001,102.20737223575242,world_215.world,5.554929026327987,0.5
baseline,2,0,0.012820829224093198,-2.1954137268267244,success,10.082999999999998,101.31440073502976,world_215.world,5.554929026327987,0.5
baseline,3,0,0.016181548161311274,-2.114506663163669,success,10.398999999999997,98.22861752848485,world_215.world,5.554929026327987,0.5
baseline,4,0,3.134795255550077e-07,-2.3575122673173294,success,10.425000000000004,96.68817664848552,world_215.world,5.554929026327987,0.5
baseline,5,0,0.058642265851152515,-2.0019061979239545,success,10.924,97.66984194153336,world_215.world,5.554929026327987,0.5
baseline,6,0,0.003472568238691584,-1.8840960295920803,success,9.616999999999997,100.36115405801054,world_215.world,5.554929026327987,0.5
baseline,7,0,0.01538491834310205,-1.956361561775685,success,10.611000000000004,100.59971173467054,world_215.world,5.554929026327987,0.5
baseline,8,0,3.257327929209144e-07,-2.0331870568555854,success,10.11800000000001,100.51382835645734,world_215.world,5.554929026327987,0.5
baseline,9,0,0.01369896791131236,-1.9969919976308126,success,9.923999999999992,101.62640573103828,world_215.world,5.554929026327987,0.5
baseline,10,0,0.01886823306030407,-2.3787210157334977,success,10.644999999999996,97.42831864243448,world_215.world,5.554929026327987,0.5
baseline,11,0,0.006289620663641302,-2.2939090268219253,success,10.549999999999997,97.90656405039545,world_215.world,5.554929026327987,0.5
baseline,12,0,3.267972788244187e-07,-2.150593600719269,success,10.359999999999985,99.13861795011198,world_215.world,5.554929026327987,0.5
baseline,13,0,0.017751769895926067,-2.387309939299654,success,11.075000000000017,98.39605367983947,world_215.world,5.554929026327987,0.5
baseline,14,0,3.4246563614190546e-07,-1.9965627664263392,success,9.475999999999999,100.61736727402956,world_215.world,5.554929026327987,0.5
baseline,15,0,3.3557035719115533e-07,-2.103965839188637,success,9.929000000000002,98.5082443696721,world_215.world,5.554929026327987,0.5
baseline,16,0,3.105589097643138e-07,-1.914575309099476,success,10.447000000000003,98.05850228172585,world_215.world,5.554929026327987,0.5
baseline,17,0,3.0303021120296636e-07,-2.3526900944682168,success,11.066000000000003,97.8343927749406,world_215.world,5.554929026327987,0.5
baseline,18,0,3.1847123615565734e-07,-2.1098630406914416,success,10.225999999999999,99.21957672005207,world_215.world,5.554929026327987,0.5
baseline,19,0,0.009404699246175787,-2.0969897695516404,success,10.461999999999989,99.89242742796776,world_215.world,5.554929026327987,0.5
baseline,20,0,3.267972788244187e-07,-2.058956314182909,success,10.149999999999977,99.92507763747405,world_215.world,5.554929026327987,0.5
