Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.166664930556279e-07,-0.31504578020585455,success,7.027000000000001,111.45475369775625,world_159.world,5.637921555887513,0.5
baseline,2,0,4.6948334766040015e-07,-0.3488989958528492,success,7.452000000000002,110.82206016232007,world_159.world,5.637921555887513,0.5
baseline,3,0,4.784686705891528e-07,-0.20890310235802917,success,7.161999999999999,111.85977770883859,world_159.world,5.637921555887513,0.5
baseline,4,0,0.0319639123452455,-0.2674651760161807,success,7.48,111.38723088285528,world_159.world,5.637921555887513,0.5
baseline,5,0,4.878046400952976e-07,-0.3455196930763414,success,7.067999999999998,111.51292559995454,world_159.world,5.637921555887513,0.5
baseline,6,0,0.022831496423974234,-0.3113190884234663,success,7.402000000000001,111.06977339955293,world_159.world,5.637921555887513,0.5
baseline,7,0,0.009174766433593379,-0.2709665496970809,success,7.390999999999998,111.322822787626,world_159.world,5.637921555887513,0.5
baseline,8,0,0.0319639123452455,-0.3294430768498174,success,7.443000000000005,112.1025559339597,world_159.world,5.637921555887513,0.5
baseline,9,0,0.013333771851656956,-0.347765983192896,success,7.450000000000003,111.04079170414329,world_159.world,5.637921555887513,0.5
baseline,10,0,0.027778227880450052,-0.32182191180253555,success,7.384,110.77286316948754,world_159.world,5.637921555887513,0.5
baseline,11,0,4.7619024943321456e-07,-0.3583814534902874,success,7.307000000000002,110.2382975356145,world_159.world,5.637921555887513,0.5
baseline,12,0,4.629627486283571e-07,-0.26107202720680395,success,7.1000000000000085,111.64805474476205,world_159.world,5.637921555887513,0.5
baseline,13,0,0.013453357195803949,-0.3555355134608769,success,7.399000000000001,110.71379716772086,world_159.world,5.637921555887513,0.5
baseline,14,0,0.017778214320793635,-0.5507471069842798,success,7.38600000000001,110.08695703839786,world_159.world,5.637921555887513,0.5
baseline,15,0,4.7393342467610206e-07,-0.22368527266586757,success,7.370999999999995,110.62275109067295,world_159.world,5.637921555887513,0.5
baseline,16,0,0.017699549690464736,-0.41368789077102336,success,7.4680000000000035,112.11946520599285,world_159.world,5.637921555887513,0.5
baseline,17,0,0.022222656789930316,-0.3739641959875684,success,7.4620000000000175,111.93490550178743,world_159.world,5.637921555887513,0.5
baseline,18,0,0.028169470342971667,-0.3021967763337289,success,7.323999999999984,111.1469176562359,world_159.world,5.637921555887513,0.5
baseline,19,0,0.004630090449032199,-0.2244893205471962,success,7.365000000000009,110.176433411013,world_159.world,5.637921555887513,0.5
baseline,20,0,4.7619024943321456e-07,-0.39223902717751713,success,7.091000000000008,111.57293182615305,world_159.world,5.637921555887513,0.5
