rank,world_id,avg_time,avg_nav_metric,avg_optimal_time,avg_path_length,success_rate,num_episodes,success_count,success_percentage,flip_count,flip_percentage,timeout_count,timeout_percentage
228,95,8.4038,0.5,5.211649339889708,10.423298679779416,100.0,20,20,100.0,,,,
229,107,8.384649999999997,0.5,5.935333109922771,11.870666219845543,100.0,20,20,100.0,,,,
230,104,8.350399999999999,0.5,5.648994997043997,11.297989994087994,100.0,20,20,100.0,,,,
231,125,8.34835,0.5,5.522092081361679,11.044184162723358,100.0,20,20,100.0,,,,
232,146,8.169250000000002,0.5,5.758285725456123,11.516571450912245,100.0,20,20,100.0,,,,
233,15,8.166250000000002,0.5,5.771709138405059,11.543418276810119,100.0,20,20,100.0,,,,
234,23,8.130550000000001,0.5,5.772962181460927,11.545924362921854,100.0,20,20,100.0,,,,
235,291,8.09985,0.5,6.0526921030260645,12.105384206052129,100.0,20,20,100.0,,,,
236,82,8.0821,0.5,6.6397895103713465,13.279579020742693,100.0,20,20,100.0,,,,
237,26,8.04315,0.5,5.712921555887514,11.425843111775029,100.0,20,20,100.0,,,,
238,46,8.026250000000001,0.5,5.320685117966603,10.641370235933206,100.0,20,20,100.0,,,,
239,63,8.000100000000003,0.5,5.355858184572295,10.71171636914459,100.0,20,20,100.0,,,,
240,87,7.984150000000001,0.5,5.559099912249767,11.118199824499534,100.0,20,20,100.0,,,,
241,68,7.948,0.5,5.869698443428079,11.739396886856158,100.0,20,20,100.0,,,,
242,8,7.9373499999999995,0.5,5.6209025482744535,11.241805096548907,100.0,20,20,100.0,,,,
243,29,7.92795,0.5,5.835417485510585,11.67083497102117,100.0,20,20,100.0,,,,
244,84,7.92595,0.5,5.40120671899984,10.80241343799968,100.0,20,20,100.0,,,,
245,274,7.91935,0.5,5.70121012236009,11.40242024472018,100.0,20,20,100.0,,,,
246,130,7.911850000000003,0.5,5.576968565452434,11.153937130904868,100.0,20,20,100.0,,,,
247,27,7.9113,0.5,5.802730437486845,11.60546087497369,100.0,20,20,100.0,,,,
248,1,7.909200000000001,0.5,6.21561457871715,12.4312291574343,100.0,20,20,100.0,,,,
249,47,7.900450000000001,0.5,5.312680207623954,10.625360415247908,100.0,20,20,100.0,,,,
250,39,7.8987,0.5,5.547049854646314,11.094099709292628,100.0,20,20,100.0,,,,
251,164,7.891999999999999,0.5,6.215000232989996,12.430000465979992,100.0,20,20,100.0,,,,
252,17,7.891450000000001,0.5,5.5403317202473925,11.080663440494785,100.0,20,20,100.0,,,,
