Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.401359387292726e-07,-0.23895274591394192,success,9.164000000000001,121.70455377532063,world_13.world,8.861401577518185,0.5
baseline,2,0,3.4129681184409156e-07,-0.24220746148104053,success,9.911000000000001,118.02440640666349,world_13.world,8.861401577518185,0.5
baseline,3,0,3.5714272959188236e-07,-0.20752861737532188,success,9.494999999999997,115.82734911095879,world_13.world,8.861401577518185,0.5
baseline,4,0,4.0322564386062747e-07,-0.23422687848660223,success,8.460999999999999,123.2274989049827,world_13.world,8.861401577518185,0.5
baseline,5,0,4.0322564386062747e-07,-0.2356182152012642,success,8.373999999999995,121.47784779809261,world_13.world,8.861401577518185,0.5
baseline,6,0,0.007326370942721268,-0.29242368807792374,success,8.995999999999995,119.23977374320638,world_13.world,8.861401577518185,0.5
baseline,7,0,3.584228106011432e-07,-0.23566733009977447,success,9.427000000000007,119.85998511352021,world_13.world,8.861401577518185,0.5
baseline,8,0,3.787877353076761e-07,-0.37927862251452044,success,8.929999999999993,117.33439419404317,world_13.world,8.861401577518185,0.5
baseline,9,0,3.6630023212445713e-07,-0.22752019736571177,success,8.96799999999999,120.19784307010833,world_13.world,8.861401577518185,0.5
baseline,10,0,4.0322564386062747e-07,-0.15280718980201916,success,8.370000000000005,123.27949542744604,world_13.world,8.861401577518185,0.5
baseline,11,0,3.690035538732274e-07,-0.1869893967648894,success,9.436000000000007,117.1713644612408,world_13.world,8.861401577518185,0.5
baseline,12,0,3.8167924363387654e-07,-0.344770596580558,success,8.909999999999997,121.18276279642198,world_13.world,8.861401577518185,0.5
baseline,13,0,3.717470736999727e-07,-0.2446283382584401,success,9.001000000000005,123.29635867289655,world_13.world,8.861401577518185,0.5
baseline,14,0,3.8314161565455346e-07,-0.28698031981200567,success,8.943999999999988,124.57731240851922,world_13.world,8.861401577518185,0.5
baseline,15,0,3.787877353076761e-07,-0.22849750853909073,success,8.85899999999998,123.11066961825036,world_13.world,8.861401577518185,0.5
baseline,16,0,3.5971210082298534e-07,-0.26994806224122325,success,9.463999999999999,117.98352623487197,world_13.world,8.861401577518185,0.5
baseline,17,0,3.4246563614190546e-07,-0.21802886766005353,success,9.938000000000017,118.10436366736661,world_13.world,8.861401577518185,0.5
baseline,18,0,3.4246563614190546e-07,-0.23097930175254858,success,9.936999999999983,112.79711541643474,world_13.world,8.861401577518185,0.5
baseline,19,0,0.06333364555545148,-0.47576169661068174,success,9.931999999999988,111.55351613338671,world_13.world,8.861401577518185,0.5
baseline,20,0,3.636362314050068e-07,-0.18314249423188966,success,9.405000000000001,114.88194211493914,world_13.world,8.861401577518185,0.5
