Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,2.7548201777354886e-07,-0.6856387038078541,success,11.116000000000001,111.22729967894716,world_69.world,8.197684003469703,0.5
baseline,2,0,0.006097863994553661,-0.6160950903363742,success,10.536999999999999,115.2402923041183,world_69.world,8.197684003469703,0.5
baseline,3,0,0.012422666949482315,-0.910882384709293,success,10.423000000000002,112.41831946264831,world_69.world,8.197684003469703,0.5
baseline,4,0,0.012121511478329855,-0.6560625336827957,success,11.0,108.88751882544078,world_69.world,8.197684003469703,0.5
baseline,5,0,0.003039816705222886,-0.6558098210812265,success,10.967999999999996,115.07660136718097,world_69.world,8.197684003469703,0.5
baseline,6,0,0.0028331436733304042,-0.9499617912936689,success,11.514999999999993,115.07607263838926,world_69.world,8.197684003469703,0.5
baseline,7,0,3.1645559605835573e-07,-0.6927296816548296,success,10.504000000000005,117.25545154846425,world_69.world,8.197684003469703,0.5
baseline,8,0,0.0032682995855230117,-0.5690146190726073,success,9.962000000000003,116.67306034906167,world_69.world,8.197684003469703,0.5
baseline,9,0,0.05014777281776613,-0.6623992760605716,success,11.474000000000004,113.64348502492751,world_69.world,8.197684003469703,0.5
baseline,10,0,3.0864188004880247e-07,-0.9246521725409759,success,10.957999999999998,111.23023627768035,world_69.world,8.197684003469703,0.5
baseline,11,0,3.2051271778438534e-07,-0.6697077609567127,success,10.485,116.76660114989632,world_69.world,8.197684003469703,0.5
baseline,12,0,0.0031850308327927286,-0.7436588415075643,success,10.50200000000001,113.27984674094571,world_69.world,8.197684003469703,0.5
baseline,13,0,3.154573137358632e-07,-0.6054166015244553,success,10.456999999999994,111.8569951889557,world_69.world,8.197684003469703,0.5
baseline,14,0,2.923975753223464e-07,-0.7445439690186787,success,11.10499999999999,109.29134291908765,world_69.world,8.197684003469703,0.5
baseline,15,0,0.0030584088506394953,-0.6694529589668703,success,10.419999999999987,118.77797815922601,world_69.world,8.197684003469703,0.5
baseline,16,0,3.289472602147171e-07,-0.7028513783900955,success,9.920999999999992,112.143662729813,world_69.world,8.197684003469703,0.5
baseline,17,0,0.0030677904700029237,-0.5660187840138483,success,10.535000000000025,117.00976222015808,world_69.world,8.197684003469703,0.5
baseline,18,0,0.0030584088506394953,-0.673245478761779,success,10.599000000000018,115.91628261257631,world_69.world,8.197684003469703,0.5
baseline,19,0,0.003257653662002065,-0.7523499315136261,success,10.030000000000001,117.73748303667755,world_69.world,8.197684003469703,0.5
baseline,20,0,0.026756178342415272,-1.0302223139178444,success,9.911999999999978,113.73962945338437,world_69.world,8.197684003469703,0.5
