Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,0.01476814034427419,-5.196396738971688,success,14.756,99.40675584135388,world_243.world,9.356510006073563,0.5
baseline,2,0,0.020689880301176942,-4.486058193863468,success,14.486,100.38018845752174,world_243.world,9.356510006073563,0.5
baseline,3,0,2.40384557599866e-07,-4.189619804331139,success,13.686999999999998,103.94721315591734,world_243.world,9.356510006073563,0.5
baseline,4,0,2.3094682888064e-07,-4.73648785722257,success,14.043999999999997,97.45931958835855,world_243.world,9.356510006073563,0.5
baseline,5,0,2.3364480522317638e-07,-4.250142907061235,success,14.036000000000001,96.8043274228802,world_243.world,9.356510006073563,0.5
baseline,6,0,0.1050506858483463,-10.595816414607087,success,16.549999999999997,92.94808054353928,world_243.world,9.356510006073563,0.5
baseline,7,0,2.3640656349726635e-07,-4.446297431621127,success,13.991,96.03796882255516,world_243.world,9.356510006073563,0.5
baseline,8,0,2.5062650360238006e-07,-3.9696788781036774,success,13.108000000000004,98.89815373670814,world_243.world,9.356510006073563,0.5
baseline,9,0,2.386634275266283e-07,-4.3528895356342865,success,13.625,100.40675061732512,world_243.world,9.356510006073563,0.5
baseline,10,0,0.46856471310027126,-16.846714291675383,success,28.772999999999996,42.77603716001017,world_243.world,9.356510006073563,0.32518367935472714
baseline,11,0,2.392343925276573e-07,-3.8531081458518988,success,13.90700000000001,104.72217642600748,world_243.world,9.356510006073563,0.5
baseline,12,0,0.012195362879179786,-4.474315351742637,success,13.538000000000011,99.04595841862802,world_243.world,9.356510006073563,0.5
baseline,13,0,2.4096379735812115e-07,-4.639494032730732,success,13.62100000000001,99.7416986891289,world_243.world,9.356510006073563,0.5
baseline,14,0,0.04523832256230415,-4.722618617569854,success,14.038000000000011,103.1658785732157,world_243.world,9.356510006073563,0.5
baseline,15,0,0.0023476520310675986,-4.606184533380925,success,14.063999999999993,100.40681409685087,world_243.world,9.356510006073563,0.5
baseline,16,0,0.03301909598606227,-4.938766378260305,success,13.694999999999993,102.1971873909873,world_243.world,9.356510006073563,0.5
baseline,17,0,2.4271838768971174e-07,-4.712128706030665,success,13.57400000000004,105.79760409401162,world_243.world,9.356510006073563,0.5
baseline,18,0,0.2395024510882658,-13.279772477841709,success,21.69399999999996,66.82347687180732,world_243.world,9.356510006073563,0.4312948283430248
baseline,19,0,2.3364480522317638e-07,-4.5993910839038135,success,14.057999999999993,95.79192820427102,world_243.world,9.356510006073563,0.5
baseline,20,0,0.22435907380011874,-29.212980235512873,success,26.214999999999975,54.685553771696895,world_243.world,9.356510006073563,0.3569143622381679
