Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,2.6737960765251136e-07,-0.93365220903275,success,11.256,115.55247343586589,world_223.world,7.878330419810318,0.5
baseline,2,0,3.154573137358632e-07,-0.8594312391716482,success,10.490000000000002,112.75498379459908,world_223.world,7.878330419810318,0.5
baseline,3,0,3.021147123520507e-07,-0.7532721481751581,success,10.434000000000001,111.99023119260258,world_223.world,7.878330419810318,0.5
baseline,4,0,3.0769221301778066e-07,-0.9261237295741417,success,10.979,114.38959539093088,world_223.world,7.878330419810318,0.5
baseline,5,0,0.003039816705222886,-0.8457475992920507,success,10.629000000000005,110.71888248214638,world_223.world,7.878330419810318,0.5
baseline,6,0,3.174602166792963e-07,-0.8611201473609117,success,10.393999999999998,109.7565797569647,world_223.world,7.878330419810318,0.5
baseline,7,0,3.1847123615565734e-07,-1.2571861746102968,success,10.49300000000001,111.2707976635889,world_223.world,7.878330419810318,0.5
baseline,8,0,3.174602166792963e-07,-0.7777562840100272,success,10.420000000000002,110.92286387245973,world_223.world,7.878330419810318,0.5
baseline,9,0,2.923975753223464e-07,-0.8278319676459123,success,11.03500000000001,114.7744305455215,world_223.world,7.878330419810318,0.5
baseline,10,0,2.9850737357988854e-07,-0.8315801177321056,success,10.938000000000002,117.59889865861336,world_223.world,7.878330419810318,0.5
baseline,11,0,3.3003289437858277e-07,-0.8121698946370263,success,9.991,114.74992679222376,world_223.world,7.878330419810318,0.5
baseline,12,0,0.05214753001609509,-0.8749863082408347,success,10.940999999999988,115.43704674836286,world_223.world,7.878330419810318,0.5
baseline,13,0,0.0029242681507987865,-0.8485410797780374,success,10.896000000000015,113.0882695529593,world_223.world,7.878330419810318,0.5
baseline,14,0,2.8735623926544855e-07,-1.3036466187141336,success,11.557999999999993,111.31076620972107,world_223.world,7.878330419810318,0.5
baseline,15,0,3.174602166792963e-07,-0.8638101454004217,success,10.433999999999997,113.66748460444794,world_223.world,7.878330419810318,0.5
baseline,16,0,2.923975753223464e-07,-0.8900759566084873,success,10.943999999999988,111.08318444586423,world_223.world,7.878330419810318,0.5
baseline,17,0,0.012578926861972685,-0.8757396000190355,success,10.40700000000001,117.30165539515492,world_223.world,7.878330419810318,0.5
baseline,18,0,3.225805411030513e-07,-0.8856876148725811,success,10.363,110.01781781967705,world_223.world,7.878330419810318,0.5
baseline,19,0,3.154573137358632e-07,-0.7540620790602454,success,10.459000000000003,110.96834602123536,world_223.world,7.878330419810318,0.5
baseline,20,0,0.026627506914938783,-0.9290670024786878,success,10.942999999999984,112.12255699432205,world_223.world,7.878330419810318,0.5
