Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,4.166664930556279e-07,-0.09539935128936816,success,7.577,125.33998643192545,world_5.world,8.392357062104931,0.5
baseline,2,0,4.6082928072383377e-07,-0.059253011600066643,success,7.424999999999997,122.45069366088227,world_5.world,8.392357062104931,0.5
baseline,3,0,4.784686705891528e-07,-0.07380030074994098,success,7.355999999999998,122.19349199945194,world_5.world,8.392357062104931,0.5
baseline,4,0,4.830915540620512e-07,-0.11320867495993633,success,7.296000000000003,121.3418174554116,world_5.world,8.392357062104931,0.5
baseline,5,0,0.004739808180185696,-0.058348922650023075,success,7.43,123.60963879504837,world_5.world,8.392357062104931,0.5
baseline,6,0,0.004950987648025916,-0.0844510770773405,success,7.359999999999999,121.76815131417423,world_5.world,8.392357062104931,0.5
baseline,7,0,0.00471745060497613,-0.0662770414606278,success,7.498999999999995,125.3165095900799,world_5.world,8.392357062104931,0.5
baseline,8,0,4.854366575550206e-07,-0.1304474173757966,success,7.377999999999993,120.47871961914004,world_5.world,8.392357062104931,0.5
baseline,9,0,0.004926598558325833,-0.08490989552399601,success,7.384,122.65746345997724,world_5.world,8.392357062104931,0.5
baseline,10,0,0.004808170765302516,-0.07408056555581104,success,7.527000000000001,124.68102694244148,world_5.world,8.392357062104931,0.5
baseline,11,0,4.854366575550206e-07,-0.0966346640489229,success,7.435000000000002,123.45117844128139,world_5.world,8.392357062104931,0.5
baseline,12,0,0.004695302959951662,-0.08605690272897332,success,7.444999999999993,123.98626855515357,world_5.world,8.392357062104931,0.5
baseline,13,0,4.926105947731061e-07,-0.08913688863082637,success,7.402000000000001,123.51912617142769,world_5.world,8.392357062104931,0.5
baseline,14,0,5.025123102953215e-07,-0.09102109877082105,success,7.329999999999998,121.74885163322955,world_5.world,8.392357062104931,0.5
baseline,15,0,4.807689996302887e-07,-0.08011214965355877,success,7.402999999999992,121.39121162517405,world_5.world,8.392357062104931,0.5
baseline,16,0,4.926105947731061e-07,-0.1034021225376696,success,7.358999999999995,121.22376916377365,world_5.world,8.392357062104931,0.5
baseline,17,0,4.784686705891528e-07,-0.0772546771052307,success,7.390000000000015,122.01661623973149,world_5.world,8.392357062104931,0.5
baseline,18,0,0.004831398632174574,-0.09488294460337823,success,7.431999999999988,122.14956657783738,world_5.world,8.392357062104931,0.5
baseline,19,0,4.999997500001251e-07,-0.11092255737114182,success,7.459000000000003,124.91564780275223,world_5.world,8.392357062104931,0.5
baseline,20,0,4.807689996302887e-07,-0.06707989687099662,success,7.350999999999999,122.50604920468459,world_5.world,8.392357062104931,0.5
