Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,0.011461601300400774,-1.0054844794330002,success,10.815000000000001,114.86912817644672,world_121.world,8.265309887189806,0.5
baseline,2,0,3.0487795582989155e-07,-1.0799075385929717,success,10.858,110.71042565663356,world_121.world,8.265309887189806,0.5
baseline,3,0,3.333332222222593e-07,-1.0062866738067653,success,9.829999999999998,113.2977761114363,world_121.world,8.265309887189806,0.5
baseline,4,0,3.115263827020615e-07,-1.483688080627867,success,10.442,110.3184407207352,world_121.world,8.265309887189806,0.5
baseline,5,0,3.333332222222593e-07,-1.1829045242509955,success,9.911999999999999,111.6014527447251,world_121.world,8.265309887189806,0.5
baseline,6,0,0.0030214492382328586,-1.1818316411852159,success,10.972999999999992,115.9398004657322,world_121.world,8.265309887189806,0.5
baseline,7,0,3.2154330496999844e-07,-1.2689443937457907,success,10.494,117.03686899344581,world_121.world,8.265309887189806,0.5
baseline,8,0,3.134795255550077e-07,-1.500879198657477,success,10.489999999999995,111.8132480660044,world_121.world,8.265309887189806,0.5
baseline,9,0,0.006329428376763173,-1.0205773731909322,success,10.465999999999994,110.11225390365232,world_121.world,8.265309887189806,0.5
baseline,10,0,0.018927754281465526,-1.3630872806513405,success,10.460999999999999,109.61077817556915,world_121.world,8.265309887189806,0.5
baseline,11,0,3.115263827020615e-07,-1.0786208272119344,success,10.509,117.86101327037511,world_121.world,8.265309887189806,0.5
baseline,12,0,0.003049084436254745,-0.946838279913349,success,10.974000000000004,115.5439319336262,world_121.world,8.265309887189806,0.5
baseline,13,0,3.174602166792963e-07,-1.1198916308305986,success,10.440000000000026,112.247511602584,world_121.world,8.265309887189806,0.5
baseline,14,0,3.322258032472415e-07,-1.244305034886812,success,9.99600000000001,112.06475765090502,world_121.world,8.265309887189806,0.5
baseline,15,0,3.0487795582989155e-07,-0.9571601740646283,success,11.066999999999979,115.4914846474292,world_121.world,8.265309887189806,0.5
baseline,16,0,0.0189876522190974,-0.9767764406886272,success,10.566000000000003,111.77927802220333,world_121.world,8.265309887189806,0.5
baseline,17,0,0.003135108735075632,-1.177661121124095,success,10.509999999999991,117.0111586501992,world_121.world,8.265309887189806,0.5
baseline,18,0,3.012047285527926e-07,-1.0354188205531298,success,10.956999999999994,111.99341577071546,world_121.world,8.265309887189806,0.5
baseline,19,0,3.058103040335462e-07,-1.4480716986631685,success,10.859999999999985,111.68456561392635,world_121.world,8.265309887189806,0.5
baseline,20,0,3.115263827020615e-07,-1.1736397442319537,success,10.641999999999996,117.04101610917796,world_121.world,8.265309887189806,0.5
