Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,2.710026365846514e-07,-0.9989429003635726,success,11.176,114.67300035713936,world_244.world,7.888583797445757,0.5
baseline,2,0,0.04213510052384817,-1.2322847596456268,success,11.986,112.10950225607323,world_244.world,7.888583797445757,0.5
baseline,3,0,3.1446530991656923e-07,-1.2252607398482653,success,10.503,115.1423237324311,world_244.world,7.888583797445757,0.5
baseline,4,0,0.02325609789066922,-1.1179424161850835,success,11.358999999999995,110.78555538817002,world_244.world,7.888583797445757,0.5
baseline,5,0,3.0864188004880247e-07,-1.125901687053888,success,10.473999999999997,110.11219436417366,world_244.world,7.888583797445757,0.5
baseline,6,0,3.0303021120296636e-07,-1.0679384552893818,success,10.908999999999999,112.21359587851367,world_244.world,7.888583797445757,0.5
baseline,7,0,3.2051271778438534e-07,-1.1495175583462742,success,10.366,116.8661762369604,world_244.world,7.888583797445757,0.5
baseline,8,0,0.0028821317342559846,-1.2033657127068607,success,11.534000000000006,107.50118741328899,world_244.world,7.888583797445757,0.5
baseline,9,0,2.8818435499009945e-07,-0.9665944293576875,success,11.482,111.99866986901952,world_244.world,7.888583797445757,0.5
baseline,10,0,2.9154510450580044e-07,-1.482125283114967,success,11.435999999999993,108.96919057721382,world_244.world,7.888583797445757,0.5
baseline,11,0,2.9069758991349133e-07,-1.0474965388704365,success,11.484999999999985,107.63514922753174,world_244.world,7.888583797445757,0.5
baseline,12,0,3.2362449073641083e-07,-1.0810254228566458,success,9.919000000000011,112.93262415255411,world_244.world,7.888583797445757,0.5
baseline,13,0,3.095974273692176e-07,-1.2082736789720527,success,10.489000000000004,118.37273689516188,world_244.world,7.888583797445757,0.5
baseline,14,0,3.0030021012005705e-07,-1.0000487319282498,success,11.02600000000001,112.82252015790712,world_244.world,7.888583797445757,0.5
baseline,15,0,2.890172575094632e-07,-1.0152922282881005,success,11.483000000000004,111.26866706764214,world_244.world,7.888583797445757,0.5
baseline,16,0,0.005730943916634982,-1.2287717936411817,success,11.50399999999999,109.73117118424608,world_244.world,7.888583797445757,0.5
baseline,17,0,3.3112571817029206e-07,-1.044361980800828,success,9.947000000000003,112.38953971132503,world_244.world,7.888583797445757,0.5
baseline,18,0,0.04109615312434161,-1.054384584482851,success,11.980999999999995,107.14751869615239,world_244.world,7.888583797445757,0.5
baseline,19,0,0.0485717004080856,-1.1536686577569348,success,11.627999999999986,108.3167806289793,world_244.world,7.888583797445757,0.5
baseline,20,0,3.3003289437858277e-07,-1.122726975239338,success,9.948000000000008,111.77147718056207,world_244.world,7.888583797445757,0.5
