Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.0303021120296636e-07,-1.2049566876386126,success,10.267999999999999,119.02139063231202,world_237.world,8.184645768726348,0.5
baseline,2,0,3.246752192612925e-07,-1.1269169472475904,success,10.511999999999997,110.85971873590593,world_237.world,8.184645768726348,0.5
baseline,3,0,3.367002233332582e-07,-1.5728276498579812,success,10.070000000000004,115.80123915600257,world_237.world,8.184645768726348,0.5
baseline,4,0,3.521125520730451e-07,-1.387720733465396,success,9.426000000000002,112.92679505097878,world_237.world,8.184645768726348,0.5
baseline,5,0,3.3003289437858277e-07,-1.4170845358511004,success,9.954999999999998,113.66826539046444,world_237.world,8.184645768726348,0.5
baseline,6,0,3.344480486795824e-07,-1.4482633446185178,success,9.914000000000001,112.89960460271512,world_237.world,8.184645768726348,0.5
baseline,7,0,3.021147123520507e-07,-1.6240288832245526,success,11.079000000000008,115.59837933300074,world_237.world,8.184645768726348,0.5
baseline,8,0,3.521125520730451e-07,-1.2699298641330723,success,9.486000000000004,115.86473258790305,world_237.world,8.184645768726348,0.5
baseline,9,0,0.003039816705222886,-1.4197175660524726,success,10.979,112.62411145741464,world_237.world,8.184645768726348,0.5
baseline,10,0,3.134795255550077e-07,-1.7640530684594709,success,10.536000000000001,114.44576531047093,world_237.world,8.184645768726348,0.5
baseline,11,0,3.1249990234378054e-07,-1.2251836316894937,success,10.530999999999992,109.49136692614145,world_237.world,8.184645768726348,0.5
baseline,12,0,3.1249990234378054e-07,-1.563719950838383,success,10.949000000000012,113.1120768581786,world_237.world,8.184645768726348,0.5
baseline,13,0,3.012047285527926e-07,-1.2213025521174763,success,10.963999999999999,110.9761628778108,world_237.world,8.184645768726348,0.5
baseline,14,0,3.344480486795824e-07,-1.3368898215186626,success,9.956999999999994,116.91660832841875,world_237.world,8.184645768726348,0.5
baseline,15,0,3.378377237034718e-07,-1.4856443552144334,success,9.917999999999978,118.64825886688446,world_237.world,8.184645768726348,0.5
baseline,16,0,3.134795255550077e-07,-1.3454672389840023,success,10.533999999999992,116.64193688902421,world_237.world,8.184645768726348,0.5
baseline,17,0,3.0864188004880247e-07,-1.4554650774859506,success,10.980999999999995,114.94532181222554,world_237.world,8.184645768726348,0.5
baseline,18,0,3.278687449610673e-07,-1.200447383562888,success,9.961999999999989,115.81283328266451,world_237.world,8.184645768726348,0.5
baseline,19,0,3.2362449073641083e-07,-0.9632030478915213,success,10.503000000000014,111.96731466738214,world_237.world,8.184645768726348,0.5
baseline,20,0,3.4129681184409156e-07,-0.7126825390709965,success,9.963000000000022,117.07895684675496,world_237.world,8.184645768726348,0.5
