Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,3.759397082933428e-07,-1.2723598319049796,success,8.581,118.36566230741218,world_63.world,7.77788755541606,0.5
baseline,2,0,3.7037023319621e-07,-1.4308124046950013,success,8.945,117.12428495260623,world_63.world,7.77788755541606,0.5
baseline,3,0,3.6630023212445713e-07,-0.9436164242477982,success,9.408999999999999,122.25088973918875,world_63.world,7.77788755541606,0.5
baseline,4,0,3.9215670895815336e-07,-1.0847908184427864,success,8.838000000000001,124.60040014975942,world_63.world,7.77788755541606,0.5
baseline,5,0,3.6764692365921927e-07,-1.4653042182940792,success,9.11,117.62688999828688,world_63.world,7.77788755541606,0.5
baseline,6,0,3.9370063240132585e-07,-1.2167269985070128,success,8.509,127.0569144643062,world_63.world,7.77788755541606,0.5
baseline,7,0,4.016062644151549e-07,-1.149231655145025,success,8.398999999999994,125.89613517614652,world_63.world,7.77788755541606,0.5
baseline,8,0,3.558717594762422e-07,-1.3602182742706663,success,9.378,120.82893588176613,world_63.world,7.77788755541606,0.5
baseline,9,0,0.0038317992981611888,-1.3864548947338382,success,8.923000000000002,120.25851760441262,world_63.world,7.77788755541606,0.5
baseline,10,0,3.558717594762422e-07,-1.2037298611941498,success,9.424000000000007,116.94973460426475,world_63.world,7.77788755541606,0.5
baseline,11,0,3.9840621577441603e-07,-1.1578913983231474,success,8.604000000000013,123.85584980197527,world_63.world,7.77788755541606,0.5
baseline,12,0,3.8314161565455346e-07,-1.1092137424794686,success,8.869,124.75413770481947,world_63.world,7.77788755541606,0.5
baseline,13,0,3.5971210082298534e-07,-1.2406984962975287,success,9.441000000000003,119.03299539541717,world_63.world,7.77788755541606,0.5
baseline,14,0,4.1840986677411436e-07,-1.1388926137852455,success,8.37599999999999,124.31726760079316,world_63.world,7.77788755541606,0.5
baseline,15,0,3.636362314050068e-07,-1.0531574641432455,success,9.466000000000008,120.75302002236056,world_63.world,7.77788755541606,0.5
baseline,16,0,0.004016464250415964,-1.300171454436251,success,8.469999999999999,120.6360710540326,world_63.world,7.77788755541606,0.5
baseline,17,0,4.098358976082387e-07,-1.1955643025881675,success,8.389999999999986,122.43515454845661,world_63.world,7.77788755541606,0.5
baseline,18,0,3.846152366864475e-07,-1.1049581573812481,success,9.054000000000002,124.28326409337542,world_63.world,7.77788755541606,0.5
baseline,19,0,0.003817174115582399,-1.104649820747715,success,8.90100000000001,123.4095210696385,world_63.world,7.77788755541606,0.5
baseline,20,0,3.802279923087482e-07,-1.340094264996429,success,8.923000000000002,123.49848666476561,world_63.world,7.77788755541606,0.5
