Method,Episode,Collision,Recovery,Smoothness,Status,Time,Reward,World,optimal_time,nav_metric
baseline,1,0,0.4205845717173352,-22.098223761867853,success,27.043,48.68535562615652,world_197.world,7.9040515452691,0.292277171366679
baseline,2,1,0.18817226124401581,-4.9148746473402865,flip,12.685000000000002,-119.08735736745655,world_197.world,7.9040515452691,0.0
baseline,3,0,0.006437981451076943,-4.727068825866303,success,15.540999999999997,100.60485877869641,world_197.world,7.9040515452691,0.5
baseline,4,0,0.09386990538890702,-11.256799225442611,success,17.768,81.78204223481379,world_197.world,7.9040515452691,0.4448475655824572
baseline,5,0,0.014252015617098428,-7.816395583225645,success,14.108999999999995,104.15066704999334,world_197.world,7.9040515452691,0.5
baseline,6,0,2.3980809596928156e-07,-3.8967190598089023,success,14.066000000000003,103.17757439526224,world_197.world,7.9040515452691,0.5
baseline,7,0,0.17560089175584256,-10.133681080750405,success,18.706000000000003,79.67105328336883,world_197.world,7.9040515452691,0.4225409785774136
baseline,8,0,0.01476814034427419,-4.29565087536869,success,15.674999999999983,96.83004162139274,world_197.world,7.9040515452691,0.5
baseline,9,0,0.020833559992231482,-4.190206178759785,success,14.677999999999997,94.63284207719114,world_197.world,7.9040515452691,0.5
baseline,10,0,0.4597701713928765,-29.58179808734656,success,34.36699999999999,23.265512521062426,world_197.world,7.9040515452691,0.22998956979861793
baseline,11,0,0.017582633498322307,-4.822954073457713,success,15.340000000000003,95.0702713364567,world_197.world,7.9040515452691,0.5
baseline,12,0,0.017157103637964796,-3.7628218768069073,success,13.680999999999983,102.30796750303585,world_197.world,7.9040515452691,0.5
baseline,13,0,1.9493173588075326e-07,-7.920460181191267,success,17.277000000000015,83.8280831217935,world_197.world,7.9040515452691,0.45748981566644054
baseline,14,0,2.298850046241369e-07,-6.59689475145775,success,14.186000000000007,99.28166243128774,world_197.world,7.9040515452691,0.5
baseline,15,0,0.023809717498071925,-5.403966629074053,success,16.905,89.92522663454756,world_197.world,7.9040515452691,0.4675570272268027
baseline,16,0,0.08214302104588911,-10.77130857187473,success,18.69799999999998,80.12085689835008,world_197.world,7.9040515452691,0.4227217641068087
baseline,17,0,0.020134447397215347,-5.2687850838631745,success,14.814999999999998,99.14540962662373,world_197.world,7.9040515452691,0.5
baseline,18,0,2.5062650360238006e-07,-3.372393971401144,success,13.233000000000004,104.59493139483115,world_197.world,7.9040515452691,0.5
baseline,19,0,0.047718039892522844,-5.4729970895746165,success,16.076999999999998,89.6915095975872,world_197.world,7.9040515452691,0.49163721747024325
baseline,20,0,0.10878679732493782,-10.281441204756234,success,16.120000000000005,90.73445681861158,world_197.world,7.9040515452691,0.49032577824249984
